path,sha256
strategies/H007/unique_00003/README.md,fd87cd67d119d571a0dd1107ade27f6a911df16792c407b9dfb64c5b554f72af
strategies/H007/unique_00003/strategy_definition.json,1f79fc11ab5efbec555be4df7ef3dc89741a473476f99b662ec1a70395a10ab5
strategies/H007/unique_00004/daily_evidence.parquet,464809c7f107adb5a5e47a5be26aeb6f4168fdb12836a692b12953f52681f840
strategies/H007/unique_00004/README.md,040ce81b32a70b415b13676ae467ebd8e838a3d9ce38637943c215d813571d13
strategies/H007/unique_00004/strategy_definition.json,13b36f0470c03ffb8f298704d51de0c506b4daaddeb2820b0d88d6b92b7f9ccb
strategies/H007/unique_00005/daily_evidence.parquet,8ed1f4333b35e6110fadfdc4cc6b9be4fc4cc894c4dc3bd36f9dafeb7dc21e6e
strategies/H007/unique_00005/README.md,0fb62d540a00c6e4a3ce2493759de9311f5b3ee677701e658ff746b57ecc1c60
strategies/H007/unique_00005/strategy_definition.json,0d60b011c262c1f4cf15fc7bc7e1ab8f5da4e9eab2f13e9197035e70a5c99943
strategies/H007/unique_00006/daily_evidence.parquet,66c83711bd61ebbc2239346925f325cefa597225a8136fded3bcd11ef78151c8
strategies/H007/unique_00006/README.md,428114cadbad329a5dd23abaf895401394efbf864cc4b195b85a31d3af5f5f6b
strategies/H007/unique_00006/strategy_definition.json,1e491e8d220a1d7d7ba5c20c709a24cc25e423d4cafe385f67d0384012341c33
strategies/H007/unique_00007/daily_evidence.parquet,d6d6f60327b6acf3500eb594173cae2a49ffcfa2ab5915c998f3938b9a586e00
strategies/H007/unique_00007/README.md,985739fc4d1a7a8d1bffe98c501faf2a82a65bef25246a9f8ad27e217cf8cc82
strategies/H007/unique_00007/strategy_definition.json,58aacf90278c3e9309192086a68c3047464645e41bb4e1b72141bc61750533b0
strategies/H007/unique_00008/daily_evidence.parquet,d8c6710b7a6c69c2a694038484a01e216f26be66015da17d74f65c2ac575bc94
strategies/H007/unique_00008/README.md,95a46ad610e930f8633df885041580971c5dd4a8c3e2572dd045a31340f25c58
strategies/H007/unique_00008/strategy_definition.json,d35b6883b9b18ba60936910411b6d8e1f5841b110cc0f59d8bde4fecbafcfb52
strategies/H007/unique_00009/daily_evidence.parquet,608ca4ba0e40a5754ace2efeac49ebeebc00fcfaaa882e2ce7909939db896674
strategies/H007/unique_00009/README.md,07ad21f91cadabf70e30c1a593222478824315da4fef47e511d1c92d2c8580a8
strategies/H007/unique_00009/strategy_definition.json,3c94224c31a5d7391d7d6b05e82ab42079d18fc52386ffd7f2732fd851f29a15
strategies/H007/unique_00010/daily_evidence.parquet,4cdc737a1033e31c006a4068143b6ec5014ece8f718b17f58994e0e33571362a
strategies/H007/unique_00010/README.md,a7486c22b432d08691837a983a43e190ec8dc947693e2905641f97e8bc6952e8
strategies/H007/unique_00010/strategy_definition.json,21ff648fe6ea7d63fec4160ffffa3d9aca3ca49dc86b6b48d316f6bec96c6c1c
strategies/H007/unique_00011/daily_evidence.parquet,968562696a3448108dbe62e5fb478da680f70c0491c6f8ad2dc7f352b7cd3f20
strategies/H007/unique_00011/README.md,16ba97c4f892ec37750124cc30d96e9c8576936ef54b0a8667b46a437b511968
strategies/H007/unique_00011/strategy_definition.json,3700d689d96deaa9e762b8f536be87273a85d479f15dde8b71abdcf9c5bd4a0e
strategies/H007/unique_00012/daily_evidence.parquet,737952606e26e0dfd80850b38d50735b413fc1da435b5b4da258792d011f53d4
strategies/H007/unique_00012/README.md,8ca31cab5d10a060ed7eea03be02829c0ca5e72cdc3945b0835ef22349bfc2bf
strategies/H007/unique_00012/strategy_definition.json,b27ed65c520b54e7c6f32f315cbb56b125c1e100cfeda59c9204546b36b20430
strategies/H007/unique_00013/daily_evidence.parquet,c6b17c242099e113f52852e427acbaa1bbcdadc80c105cb413d38bb8e20b7183
strategies/H007/unique_00013/README.md,b9a9ea524564d9920381751a3d05d4c5bc499eb49a6216f063806286c55869b4
strategies/H007/unique_00013/strategy_definition.json,d56cb8b5472390aad9333e4a892beab17d627ff263403cde91805be5d3d676cc
strategies/H007/unique_00014/daily_evidence.parquet,6139bba3874505ebba4f8ba9f79542d61996c428f72d16de2e39444cedaba0ba
strategies/H007/unique_00014/README.md,d54c9352a9106eb2ed03f422b45dab59e63caa1c7bcf1ec186edb31d4c3532fb
strategies/H007/unique_00014/strategy_definition.json,88cd665c9c61f6ef568a2f57ecdcd034e91297ca9f70b08ec5799fda63de2621
strategies/H007/unique_00015/daily_evidence.parquet,0c6b0301e3e7ec76ac00c5d44690f2bd3df189bfeffb03fbe22ee91c75d23a05
strategies/H007/unique_00015/README.md,6f256020ac85f34453136b25d3d24b259e12804be6e84b2f86a9e22c9ed35df9
strategies/H007/unique_00015/strategy_definition.json,f4140a97ad0464fdc299993d24124f0c07840a87ef5a6d7acf3df8a6b2f02875
strategies/H007/unique_00016/daily_evidence.parquet,f2cbaa5e0d12ec7d37419dc64473b3ce4102508967cc8d49546bfc258640ffcd
strategies/H007/unique_00016/README.md,0166fd86761f43cc90587e4487284415db60847bb5cc67f85402a4aed45a2ac7
strategies/H007/unique_00016/strategy_definition.json,f2ff4c6dbcfa663b5ea235645f48c58604a91df29c5ef43dfe52c575a66cadb9
strategies/H007/unique_00017/daily_evidence.parquet,137c92fecd124c33c28889e7576da3e275346eee07457b91feab334f6505195b
strategies/H007/unique_00017/README.md,d524589fff2d1e0fbcdd212ad81bb764439192bef1c1443b9a4973232119b8bc
strategies/H007/unique_00017/strategy_definition.json,1ea03c0fef793600d8bb4149a305fec0a8a3264576649fb9a28bc556a0643f14
strategies/H007/unique_00018/daily_evidence.parquet,d9b01b630638032f9d2895c0d16e331f2b061e76a3f0a338fc05f0b47d18acaf
strategies/H007/unique_00018/README.md,0e79fafb4fcd8bb41ca4e727ccd02d10994370079c82dc99fb42e54507e7b9dc
strategies/H007/unique_00018/strategy_definition.json,bef849d163df15d5795425a582dffd93181ddd2b942833b101f1205dd71209f3
strategies/H007/unique_00019/daily_evidence.parquet,937109cab8650c6e6b3809f31b239b1474a81bc432953d13f1bed8b633e5cdb9
strategies/H007/unique_00019/README.md,85c7b4a791ed25f05c8e018e0eee8b042015385960ba7aac62ddf1077a24f42e
strategies/H007/unique_00019/strategy_definition.json,911048db8c51c63397c0a97d5a98d2c4a3c32b91a112d3cafa42db0cf7c74995
strategies/H007/unique_00020/daily_evidence.parquet,e6843b6f098d3909467fb628542ffee4170ef70819b68050d0da7bb687e32fda
strategies/H007/unique_00020/README.md,75aa1c6ae88d5fa9c8621b36331e1d7695180c6f4d455c68ac6dbf14c2b3be2a
strategies/H007/unique_00020/strategy_definition.json,b92d2059ba40698150172ccf90780812b8dbbbe8228ef9ec9c724fa3f45d3dc6
strategies/H007/unique_00021/daily_evidence.parquet,bf3619277341233a3fe695589328981b9f0f6674cd296b466359dc3aaa90fa22
strategies/H007/unique_00021/README.md,5870a5b5cc091eb7be1712dde9a71ff3088e26346e43734da7c20695de35d2a3
strategies/H007/unique_00021/strategy_definition.json,9d16bd27a99633c4e9e19b50ad1b38a469b9ddcb51baf0bd3447fcfdcde0a265
strategies/H007/unique_00022/daily_evidence.parquet,b6dc1a0d29238b80eb5392315a038cf2b5ae7fa8a4e97ef73f3442a42857e983
strategies/H007/unique_00022/README.md,db6f348d5425fcf1816477d65f83fb947406ae6169dd10123fa6c95109dc8b00
strategies/H007/unique_00022/strategy_definition.json,3195de6fdc7322d8dc268107fe390cdaf37975b88bad535826792b9c4ccb6bdf
strategies/H007/unique_00023/daily_evidence.parquet,5ba1b728bcda2fc470d3593f5aa9a06712242af56801e2c92cdfb4b6824c7eec
strategies/H007/unique_00023/README.md,dba86990b8681dafb31e90907d0db7786de4d04450e964479002da2ccadfe153
strategies/H007/unique_00023/strategy_definition.json,9a617094984557778470a59d09c6f9efb8bc19480c6438bccd6939b260d49940
strategies/H007/unique_00024/daily_evidence.parquet,33fe222b715e3f1c398ac91b10afe6668c5cd745cdf08ead2462cd4592e11a09
strategies/H007/unique_00024/README.md,b7bd205cb233f37f9707c337fb8a7c958cbc037454b453968d43aad48d4e8f05
strategies/H007/unique_00024/strategy_definition.json,d0941a104fcaa8c705224379ad7e43f6eaab71544b11a148e84b722b097acfca
strategies/H007/unique_00025/daily_evidence.parquet,cb05cd04438b1010a7e2b801a8de5b3faddf9ce52aa07e1a6ea8cf0c5772cb9a
strategies/H007/unique_00025/README.md,8f5703aabc7823fac2c796a9c8a57f4d5ac1bbca33d2994a2c0ec0e54dd037d6
strategies/H007/unique_00025/strategy_definition.json,8bc4d88ee7082f9f7b081433f95ad9b0d26ce4ab8c3c3809685749046ae4793b
strategies/H007/unique_00026/daily_evidence.parquet,8e392f65bd4dbcd8507fd5653ce9bef99e9c04844a1b30e55ba2f2fd31a96e8a
strategies/H007/unique_00026/README.md,5d895b14381605b20489dfa596c115b6cdd103511e40edf659c04572b8326482
strategies/H007/unique_00026/strategy_definition.json,ac8e37ed41636965f1e1684358ec4832a9d2b8024e7990f5523b7ed9af05c9d6
strategies/H007/unique_00027/daily_evidence.parquet,28047843d90e868d8000bed85c63d3d67068ae6a9cc3e85b4327532de3d0e1ea
strategies/H007/unique_00027/README.md,a17a34a7f67aea96ae34e8ecfe719009a2d4980f297425f2e31665cf0c5774db
strategies/H007/unique_00027/strategy_definition.json,af35d6d459aeb6d0e987103d74690dbfe15ac72b3233bcc63a6e8d070ff9fe92
strategies/H007/unique_00028/daily_evidence.parquet,9e3a5cee2cd639ad3351eb5d0ec033ed16fb67574daa846cc13cc164650b99ea
strategies/H007/unique_00028/README.md,c8b658c952d639ecc89f3cde17455a05915d1add5efc5a9de269ac381bc4f038
strategies/H007/unique_00028/strategy_definition.json,55a941dde52803668e183f461afe537c28c7f53e21469213072ff2b6bc49e1ea
strategies/H007/unique_00029/daily_evidence.parquet,5eb2f74894634ee2a20421c23d6cdc820cc6c5ccf7550270d55c185a9a9333b8
strategies/H007/unique_00029/README.md,c04e73c376c98c9ec80027d422afdada13c21d421e434b867310735c3b065348
strategies/H007/unique_00029/strategy_definition.json,2509efe52e4b2817874309796c255f5930b3546979dfab3bf77e4fe54d56b1b0
strategies/H007/unique_00030/daily_evidence.parquet,afd10dafe492869d84d5e2819c8674de14345e4c2c2f6f57f745c7189bc0d583
strategies/H007/unique_00030/README.md,a6b1034b8177fc18c5d9d8e1d43eb33a4675e894ace9b9eea3bff1ffdf560208
strategies/H007/unique_00030/strategy_definition.json,d17f2e30ed18c7d625a1c19955dfd190870640f77d5cb1033e609c0172677564
strategies/H007/unique_00031/daily_evidence.parquet,a78c3ccb806d85bd9cb16f16e11137fe86eac4f4c64208a2fa07fb9e467d497e
strategies/H007/unique_00031/README.md,6da12331dbff50513bc1dcd97a331a39a79a1bfaacba087f0fdbc1b4cb9001f4
strategies/H007/unique_00031/strategy_definition.json,52c0eebac44afdc621c651250dcb8bbf24a89ca952fa0641dd93e65d12ee0ba6
strategies/H007/unique_00032/daily_evidence.parquet,ff521f64515f88a14720485413a809bb4bf9b07593eb45f41d5b59ad327b4b20
strategies/H007/unique_00032/README.md,48d987c7b2b4f4423a1ab134e33b2d55a6b9ce3e292c328eea43630ecf668b0c
strategies/H007/unique_00032/strategy_definition.json,5badc53b1fb3cbc07a6a95d05baeef9aab3da4d7d5fffeffe219c11f8c083b87
strategies/H007/unique_00033/daily_evidence.parquet,46bfcc1f22a36f95886e066cb4bd52f34e040ba98311db090b439c502b76e768
strategies/H007/unique_00033/README.md,e1a44a9d2e6945d5ce6cd4ea067080a4b37409ab0f74a9a2a0af421211c23f15
strategies/H007/unique_00033/strategy_definition.json,29d297d24dfa73c5366e55d57ce7f0513254d5885ad87573e19484f26632193e
strategies/H007/unique_00034/daily_evidence.parquet,3b56475cc9e1ef5c77425b93ce1d70ab6febbd842aaa788a50e4527453ee5261
strategies/H007/unique_00034/README.md,9ca2d459249ea384a551a6c94d506e752c9f3029db7970c16eb708a0ff959980
strategies/H007/unique_00034/strategy_definition.json,932ffd0888565c7e8641c320747a848c3552491703e14ce7a8f85202e7d05af9
strategies/H007/unique_00035/daily_evidence.parquet,42865e269aea1d698c77187e7ea4a5835674e10fcdcaa09a1f0ac306712782f9
strategies/H007/unique_00035/README.md,5fa02092f0e7d7e9f1d1d7978140d29903aebdb7b840d26d9383cc3a1aaff523
strategies/H007/unique_00035/strategy_definition.json,5851af1af8c6a6488ecd8f4fe8b1bd5308341b1f5d8787fa6fc29f722877c1a7
strategies/H007/unique_00036/daily_evidence.parquet,6a7a84748e619dc67ee53f54cd7b517096670c8e5f058eea3014f83e3d97b0ff
strategies/H007/unique_00036/README.md,3ca7246d83a7dc9927798dfe92afd5137b2dd456710faeab6d1d66ece4c0aa92
strategies/H007/unique_00036/strategy_definition.json,b6c08fa424ec248e7b725ff222ead492e178b73c4d24efcf4241306af7086dc5
strategies/H007/unique_00037/daily_evidence.parquet,17d4a51dc26e53fb4592a2f085b6236c3d48b7319c368a26df1d6a86ba2a2954
strategies/H007/unique_00037/README.md,24697080cf42ce8e7ef2917e94be4934f308199c02e99f3c134363930d80e202
strategies/H007/unique_00037/strategy_definition.json,348fd1ceeee4019221c8c3f4a844a53e3abb0d830241a0f39e601009ef349f75
strategies/H007/unique_00038/daily_evidence.parquet,e137488a557754f3c5cab7534ec479b0cb0a18f336553f808b842f3ae3ff4bc4
strategies/H007/unique_00038/README.md,3214be80a9bdc851b299cae0cc7e50e4a7b31ad9f87fb93bfd90985cbfdf7bba
strategies/H007/unique_00038/strategy_definition.json,a88c1490d4c126a48a6e6e33a3951812d626e7a3655f3f57ceb55fab20cdb194
strategies/H007/unique_00039/daily_evidence.parquet,e0516cd744a8ce9af1bfd73b6a4a435731db2e28b68719478ffffa0914124483
strategies/H007/unique_00039/README.md,1aa8a38ed5f5df071347cfa0bb2bcdb9d59a5b1f18bc80b77687d2e642c58dd3
strategies/H007/unique_00039/strategy_definition.json,b6db985fff433dcf043a334d7ceb5a6e8d8744366be83e87a231b679b3403614
strategies/H007/unique_00040/daily_evidence.parquet,422c234a9474d6c210553b216ebeb3545821db511022a928f96aca1ebe5f3d27
strategies/H007/unique_00040/README.md,8a91c53571959e38fa01aa05c643792990fcaf3e5456b894e0b8c90ed9754abf
strategies/H007/unique_00040/strategy_definition.json,ec1dcceef48d7b45492730d718c9f021b44c62ebf7f7780a2f6339ef6bbc91ce
strategies/H007/unique_00041/daily_evidence.parquet,bf39cf934532de727507e486d2e74a1fc6af6df225da9c82c73bfbd753a6177a
strategies/H007/unique_00041/README.md,fae5184f8e087867d5413ee4c69bf809ed26011aa2806c47b7603ebc0ae9cc69
strategies/H007/unique_00041/strategy_definition.json,1d2753f220f1e0cc52d7b9cf198b3c891e98af3f4002a979d04414a4e6bb00ae
strategies/H007/unique_00042/daily_evidence.parquet,085bd9916dc9f3893b3c46dd85c35a85f502030a8e4dd52bb76a2a525ea34141
strategies/H007/unique_00042/README.md,a460fb299d119eae697ad973f60b20d724ccc05c83141d5e7d55c173fe0bd5eb
strategies/H007/unique_00042/strategy_definition.json,9af62fd76d6e51348fa356e717103054dc830d5a418ef928f01ccea070126f67
strategies/H007/unique_00043/daily_evidence.parquet,cfa00a7c9690c0657e04ebdc077151549cb414279d14da7920680353955da0f9
strategies/H007/unique_00043/README.md,daadcd082d602c3eef475a61b1fbaac634d7c87dffbc76df09fdcf4ff217afaa
strategies/H007/unique_00043/strategy_definition.json,ed97670df8898e94e91ab3e73f00511666edad4b7c005abf0d000708913d5fc3
strategies/H007/unique_00044/daily_evidence.parquet,558ffa3feb12cf7ccb611885a9f5a36ae91bd58d7acf67ad47517cf4bf4ed0a9
strategies/H007/unique_00044/README.md,b68f2dd3ed6d1ecc991fc3933c3aec95249e766481a02b9c4dc3944a68f5ddc0
strategies/H007/unique_00044/strategy_definition.json,cd11e352a0368abcd4e078e927bdf55632a53b13f6d5f2822ed1ebfe6d6b2dea
strategies/H007/unique_00045/daily_evidence.parquet,3cd537627377ccaffbbecb7d1aaa001219e992264f83cd25a4f75c0e5aee1ac1
strategies/H007/unique_00045/README.md,ab2d75be02a9200b3d1111567099a133c6fe836249911882becab4259a84bc07
strategies/H007/unique_00045/strategy_definition.json,297e4e0fa6c9467fac37e4a7f116c3ab51285450702fc9ff0ae904bb70d4c027
strategies/H007/unique_00046/daily_evidence.parquet,7848ca37293a9434b8404594c5c4eafff6b9fd9a8b4dd765959a796298417185
strategies/H007/unique_00046/README.md,1a9aab4dc1bc357e153bbfcce4c14d0c83e91eab598cb91204318e875fdb5f57
strategies/H007/unique_00046/strategy_definition.json,7a17ddc5c4a83937f83624cd3c665027080f3e2a500d26f7ec0c10e435b837b2
strategies/H007/unique_00047/daily_evidence.parquet,4077db1e86b68f169d542d8af1e4df5d88e23190fc5e17a8ef8380592f02dc10
strategies/H007/unique_00047/README.md,b125e877008a57f4ec2ebf8355b217794dedd32d347c76a6e99139bf90dda516
strategies/H007/unique_00047/strategy_definition.json,18a4d1fe170c292c56e8eeae6ef430686be97e5b98e45879133f40f7388f342c
strategies/H007/unique_00048/daily_evidence.parquet,c901a84100119f5079bfc64603d49323a1486222249c4e0794b66558f02f7360
strategies/H007/unique_00048/README.md,e2f8b3bde4a7b65e5b8b2b5d2cbc0544451c7ba9bcdc4ac2f185349a0f4fa926
strategies/H007/unique_00048/strategy_definition.json,625aa7631b45bf79510851e9c8e4ae410a5b30f584dc9551e16ca6b2744330b7
strategies/H007/unique_00049/daily_evidence.parquet,c300d9f47c46e7c189af0bb16b047387930d13c70aad89d8255265e2d94a590d
strategies/H007/unique_00049/README.md,c52ca891b97c52435a505abe930047cc9a4aa9d4c5f0b9ebbeb21adf6b86750d
strategies/H007/unique_00049/strategy_definition.json,0af6ab8c4b8174040310d3476bd6ddfd0db9fd6343c6e50eb1c8a4363c55e701
strategies/H007/unique_00050/daily_evidence.parquet,bf72bb32319065eae46902bb27d734bf23d0021ef23c2b8dcf5dfc78cdb36e80
strategies/H007/unique_00050/README.md,3765d0c6b6395ef76da4b56c593ae0f069787ea4c26898a6823f5f1bf49bad3f
strategies/H007/unique_00050/strategy_definition.json,77841ea6d00cfb42e2f7299b4cd11393f8240a2a4bc22c07f7b9dadc9a7ef573
strategies/H007/unique_00051/daily_evidence.parquet,cfb37468a0bafe35f2b54906e55aeda9646075177064e1853686843ff32cced4
strategies/H007/unique_00051/README.md,03b238c797359143e452a7b1e2f310e8b3be0dcc116f14eb117b4b7163170978
strategies/H007/unique_00051/strategy_definition.json,b849d4bf511b7d90282bad0a61aa83a4b49008fbb2edce1f62afbd27567062b9
strategies/H007/unique_00052/daily_evidence.parquet,eba336083decc6e33d5ecd9677f79ea686a7d9bbe49f2089221513ead89ff5e1
strategies/H007/unique_00052/README.md,84ecc0fd1737790e6de1088043a4c373d2e9cf3868f1b4fd95a0c690c412f51c
strategies/H007/unique_00052/strategy_definition.json,4fed0148972f5fe788f9500cbf70d9520d43e06829272169f77340a65b4c78cf
strategies/H007/unique_00053/daily_evidence.parquet,bd2bb34770192f675bf6112e2dc991bef5d75adc30a9db9ba5a593b2d2fb222d
strategies/H007/unique_00053/README.md,8d49476b42e417c50625ab26897a252e5d9c459250d03601b245747177f2c1e7
strategies/H007/unique_00053/strategy_definition.json,158225c855a0659a6ecd069b16ec4f77f9066314bff132b37204bc2faef8984c
strategies/H007/unique_00054/daily_evidence.parquet,2310a43d1bd08aa3548959bf20ed3887b7cc6894ef8d6fd171fc1ce34a2c4f08
strategies/H007/unique_00054/README.md,252b50e8eb5a3a9c4c0c273afcbbfd931c13676970100ecd195b16d8dfec94f5
strategies/H007/unique_00054/strategy_definition.json,99743910beb0b67fe7ff4173b676c94b0325426dbfb881c57fb20885917d60b5
strategies/H007/unique_00055/daily_evidence.parquet,4c4895da4bd972cd3bf270fdc0236aab51f6d2ea4f9033c91105d840981185f5
strategies/H007/unique_00055/README.md,edcaf6a956140ac8609c70f4951e5e6c3aac86b344b6c03e13bc1437526f5e80
strategies/H007/unique_00055/strategy_definition.json,902644219076cb52480ba5a387ebbb2fad1cddd360a05734208b2e8bf9aa6b0e
strategies/H007/unique_00056/daily_evidence.parquet,95f6fba2a63a5f288d9c0b5b63d88ba8190d0c3e58d176a80d7a1459b7867b26
strategies/H007/unique_00056/README.md,362f041c141de1cbfb4b35c5bd9e2785814b0e0cecaf5213ad35c825ceab2125
strategies/H007/unique_00056/strategy_definition.json,739d96fa3836dfb45bec7097801d0330dc8366ca2760622978a4263cfa0a07da
strategies/H007/unique_00057/daily_evidence.parquet,e5e77d4b14e9a110baf1c8c1a6e18d0e8db0c92ed6fd91ae2858d9380747f193
strategies/H007/unique_00057/README.md,395274e6e56eda0d2a42734859419946fb9a950ca4f63a9eb5b8e5bd6cfea00c
strategies/H007/unique_00057/strategy_definition.json,20065d5c33b00682e9b158c0abe625bc7f6a323d84a3ba5c92bfd2f93da750c1
strategies/H007/unique_00058/daily_evidence.parquet,f676953e481ba94de0a557e4232480a4f22157c8941b0987e5f6580e1703703a
strategies/H007/unique_00058/README.md,b1cc79733e44e84fe3051b53a26367f2556949ecb04c18ba5f0d1a5ae823dc05
strategies/H007/unique_00058/strategy_definition.json,bb0913ea9333af2d9dfe673d883d6c2f3a2f091936a331f1ced54cd15bce5024
strategies/H007/unique_00059/daily_evidence.parquet,cac9da4487ee7dbc8c27c5a68455644aa891573b5b215f06e99b151c69a36d05
strategies/H007/unique_00059/README.md,43630db601a81d8c9c266f5e8c85e8e791cddc289b4ed3c58a06b1b60381ac9b
strategies/H007/unique_00059/strategy_definition.json,c2652ff4ce2727a9a591d2ec77d8a89e2e3dfe2634833917df6a1a995eef1d35
strategies/H007/unique_00060/daily_evidence.parquet,d27f647b4be9950ff8b2bd7e885e6f0caa1f74e45fc5fef72ccb7bccdac59544
strategies/H007/unique_00060/README.md,901945bdb7855a0c9c2134950f164fb53eba4c41e18b22349ef2c559009bb811
strategies/H007/unique_00060/strategy_definition.json,c35e2a15747e7c3f84e15630b7429c12d87afe1450069117bde974e3a5631214
strategies/H007/unique_00061/daily_evidence.parquet,f2780a24bd22a6906c7a730a9ff4ceaaadc4863138ed91a73e60d9e745fb30b5
strategies/H007/unique_00061/README.md,55f863e8d38289fccccd2e7e61ed87b95c6b46387a7e444648ecad5ffdfbf07f
strategies/H007/unique_00061/strategy_definition.json,2272d743c925d55217b54365b3d6f731602048428e17660c71bf393510f6e44d
strategies/H007/unique_00062/daily_evidence.parquet,cf52cf52eafdc04911986d060b4e7ef0da02673ecd13ed418e9fb8fb6e47c542
strategies/H007/unique_00062/README.md,06f76a22047c2ef7ccc35e7f3ccf0d873bac9ccd5bd41e8be71f13eca48f3003
strategies/H007/unique_00062/strategy_definition.json,29fa1b315cb499668c75f6959d6180e68c84bcdbe700b8e1e454801ade45ecbb
strategies/H007/unique_00063/daily_evidence.parquet,cc7e0e97c17e6daadee0ecb8a7a8ea8fc94652e05351455b503d14f41379fa6d
strategies/H007/unique_00063/README.md,24b27ae2cdf2badeb6fb3e49d2d0ad8f45d1a86264e91a141551341318b86127
strategies/H007/unique_00063/strategy_definition.json,c5799e9a46fb57d7fe960af38cada3132d5db8cc3de64789a7a3183f821cb020
strategies/H007/unique_00064/daily_evidence.parquet,66b793c31274c60e2add743b81505b43e191fe9fe98bc20b87256d68a6510fd3
strategies/H007/unique_00064/README.md,20f5a4558b264bdb21ebc5c34de69f8d5da456c6369340274560ba4c957d1b8f
strategies/H007/unique_00064/strategy_definition.json,37936f6c8bf16a65c4f5eda802b1dea71cb0b4c9250a73b3aa49b1661c71a9c9
strategies/H007/unique_00065/daily_evidence.parquet,2e4ff829628006b2bf0cc7c58bb5c8af25adbbd00583c56a0a8ed1ca027333da
strategies/H007/unique_00065/README.md,b6055336ee749b8e3d1f61935b8c605f44f28059d0d9f23a97d48c2d7d68dbcd
strategies/H007/unique_00065/strategy_definition.json,59dd0f8228717ca801273f8a6ca084b2f5ba5cbc47f1bc31dab76233d10d96e1
strategies/H007/unique_00066/daily_evidence.parquet,45005b958350c44c061f3af06ece647036f1d64aa8f59500241f72c30a17c27e
strategies/H007/unique_00066/README.md,95b65e279b9f3cdb6e545811c14bfffb67da16d40d454f18629f5e12a7141786
strategies/H007/unique_00066/strategy_definition.json,ffa363da8f52a53d0318028558c158ffdd4f5dbcbf1996bfb9c1aecafdba4e9d
