path,sha256
strategies/hold1_threshold1p0/HG/daily_evidence.parquet,f77c4024ffcfed9df3c64335c6a97c450495b42138acd228f61085b1f0569487
strategies/hold1_threshold1p0/HG/strategy_definition.json,5cf38ee45638bac7f80cca76acdb130fad99fd9a3757971388823feb20ce7564
strategies/hold1_threshold1p0/NG/daily_evidence.parquet,de103d47afe7dee1f21aa1d2707228f04910ea2008815ce4073fc241d7e9607f
strategies/hold1_threshold1p0/NG/strategy_definition.json,0067a6eca558acfc73f4e52ee52e9767e9e025eb134ce46b68f4bf2a714bbec3
strategies/hold1_threshold1p0/ZC/daily_evidence.parquet,55d1823e8e9e77e11f2fbb59076ffc14069f06be1707342c2920b1294002847e
strategies/hold1_threshold1p0/ZC/strategy_definition.json,9fe8ceed04cebdfdf426fc21fd96a6930f8d938738f9d2fddc83af9968fa4a9d
strategies/hold3_threshold0p5/CL/daily_evidence.parquet,9f5429cf88e438f48debe2b7b5ff4301c98b10a36cc740b7d414114743f0ec0e
strategies/hold3_threshold0p5/CL/strategy_definition.json,dd0d4fc5cccdc86c3789d89960c6a064034bb706aafd2a856cab7386699f576c
strategies/hold3_threshold0p5/GC/daily_evidence.parquet,de1c732616bb80c0b9bbc9aab45508788d8b04bb9cb2f0afe18734cc2e038ae2
strategies/hold3_threshold0p5/GC/strategy_definition.json,fd67ab5a7d057aa3d3ce3ed1ac4e07848be0432f5f68c9e8780a8d3c08ebdaf4
strategies/hold3_threshold0p5/HG/daily_evidence.parquet,7d2242c0a6324e1c5d06ae046063a30f0da9f366de4005328381c0d9f696fdf3
strategies/hold3_threshold0p5/HG/strategy_definition.json,ac3a7bbf47acb8355f335ee68397721aa462f07ba61bcf8a6afb13e0004e9985
strategies/hold3_threshold0p5/NG/daily_evidence.parquet,e3efa197954c6f461b619120141d272e10b9479a275591b66b25da71e540f560
strategies/hold3_threshold0p5/NG/strategy_definition.json,fe7d17e71438d511aeb895a8ab3e1badcbcc34e13f2d56e027e7203370087b85
strategies/hold3_threshold0p5/ZC/daily_evidence.parquet,d92e1810ab1d7239d271d7a440a7cea3fbbe53ffe40c933b0f6a9d5902a7c6ec
strategies/hold3_threshold0p5/ZC/strategy_definition.json,0da27139ade0499822f3c9518e3e5d26c09dbab3cfcbde49168cb4f97a7d9323
strategies/hold3_threshold1p0/CL/daily_evidence.parquet,f708ed1491d55c50cc75cb964a7e3d6db47d62507e90508bc5c204e2adfdc7f5
strategies/hold3_threshold1p0/CL/strategy_definition.json,d0bedda57793baca80b706282f867427474f6584f55a9e49866ad846249da859
strategies/hold3_threshold1p0/GC/daily_evidence.parquet,31f7fec980279439af4106de0d02567ba32d354e81f23ea690746893cbd2c09a
strategies/hold3_threshold1p0/GC/strategy_definition.json,b904b84915beafaa3c0011b5dbb64f4667a54370b69074d809b9f5eef0899cda
strategies/hold3_threshold1p0/HG/daily_evidence.parquet,1b87b11c0886cc945eb7bd7f82649267a918c51f2063123fe98daf9a2f9a61dd
strategies/hold3_threshold1p0/HG/strategy_definition.json,7e05a324ea1d38be6fd3919cb534284019403a7fdc83d9c6bf05fafa5d4a6bce
strategies/hold3_threshold1p0/NG/daily_evidence.parquet,d7e071e7d8956d724a29579d6966e892aaff73b0268c25a6ab241a1d670dd629
strategies/hold3_threshold1p0/NG/strategy_definition.json,89e8b9ea559d3c0ea2cb27ffd5bb6756e25f2a6c06fe19209470241319d21952
strategies/hold3_threshold1p0/ZC/daily_evidence.parquet,59d0c5cd39b71dbd02f984157e5c4b49549bf273ce0707119c940d826ccf13e9
strategies/hold3_threshold1p0/ZC/strategy_definition.json,1e92ab64770e288b7bc5899e27327a5d04845d6aec7269104311d878b949d48b
strategies/hold5_threshold0p5/CL/daily_evidence.parquet,99f3e7f908b9f79c2981ea62ea0dbefb84b04c5e3696e3159bbe5a2315790292
strategies/hold5_threshold0p5/CL/strategy_definition.json,9b97773b69b98d5421d6f3dcd69d4936a30209771affe0bd69b5bf323f7933ff
strategies/hold5_threshold0p5/GC/daily_evidence.parquet,b728b062661027978966a6fb6033d207dc3192044360db84711687da72165613
strategies/hold5_threshold0p5/GC/strategy_definition.json,509d51557d79893c97c2a7ac33a825874ad5b5764f99a7d40715705a7e9aa247
strategies/hold5_threshold0p5/HG/daily_evidence.parquet,0a6d7cc15e8c381111095688d3f87bb8f4bb6639db4dac1c5e501126dcaca8e8
strategies/hold5_threshold0p5/HG/strategy_definition.json,2ab1eb1f4476803ef5ac2fa86d2def58676cff8c837bfeb23be0da01c71833ba
strategies/hold5_threshold0p5/NG/daily_evidence.parquet,13e98a267c945ba93bd59e9e974624e39edbaa638594a90cf4bcbf94531831fa
strategies/hold5_threshold0p5/NG/strategy_definition.json,017e887bc75fbeeacee7fa4b493f0f4c7adb142c7cf6fe071347f786f1f27617
strategies/hold5_threshold0p5/ZC/daily_evidence.parquet,e80e73cf6553d4877ca6558f2bf1e34d2c9069c2c37754596858d04bbaedd5f3
strategies/hold5_threshold0p5/ZC/strategy_definition.json,6e89a211aa1c5987240eaec6ac00a135c1abe9b4d3e6e93ea718e1c1555c7205
strategies/hold5_threshold1p0/CL/daily_evidence.parquet,c81df9d177867c8eae7b4fbc051ef2e12f94504ad71ef64d62fad1728d180aa9
strategies/hold5_threshold1p0/CL/strategy_definition.json,fef81120d89fef9c3193d30ccba5deb44246bcf3e952b96cbece4074518e5d8c
strategies/hold5_threshold1p0/GC/daily_evidence.parquet,a70a3c7e553cdf1b33f2ebf51ed0f51a13a3ad1e83d9c9a552090df1e4f94edb
strategies/hold5_threshold1p0/GC/strategy_definition.json,241a98d757d2d9511c33c6e577e5d40b9799518f291e46b00ebbca9d468b21b8
strategies/hold5_threshold1p0/HG/daily_evidence.parquet,5dc5fa9c2726eaff81fddca755cd44a983566c0b53e959efeddd6a670c53cb4a
strategies/hold5_threshold1p0/HG/strategy_definition.json,299138061ee1f358b64ed3cfff90984e5799ca2ae341beb07c8190c6f45ad901
strategies/hold5_threshold1p0/NG/daily_evidence.parquet,babf0d7217b3676b952d99f54a1ef602fd804956365529f8daeb7b264fecf747
strategies/hold5_threshold1p0/NG/strategy_definition.json,dbcd358a745094dc64499b9d2d1e2ec612fabdce239d5af2c90e859198694b3c
strategies/hold5_threshold1p0/ZC/daily_evidence.parquet,2c5d5ec049393301c83ec4267ce1fd88052d7ea25b51c73195dd015a3097383a
strategies/hold5_threshold1p0/ZC/strategy_definition.json,0c396b19b78dd4b885c9dad60456ad17b2421ec2dfa726043d5e6cab21cea039
